Normals0,Normals1,Normals2,Points0,Points1,Points2,vtkOriginalIndices,vtkCompositeIndexArray
-0.000237927,0.00352549,0.999994,-6,2.20714,-0.201573,371,2
-0.00141319,0.00564807,0.999983,-5.22263,2.39089,-0.201825,372,2
0.000538335,0.00285139,0.999996,-4.889,2.21454,-0.200934,373,2
0.00139671,0.00604629,0.999981,-4.89466,2.30625,-0.20131,374,2
-0.00156795,0.000854364,0.999998,-5.23184,2.21674,-0.201211,375,2
0.000822534,0.00940992,0.999955,-4.90361,2.39023,-0.201908,376,2
-0.00167566,0.00305029,0.999994,-5.25,2.20714,-0.201245,377,2
-0.000199159,0.00395497,0.999992,-5.25,2.40536,-0.201985,378,2
0.000249056,0.00194084,0.999998,-4.875,2.20714,-0.200936,379,2
0.00128696,0.00556148,0.999984,-4.875,2.30625,-0.201357,380,2
0.00141748,0.00710576,0.999974,-4.875,2.40536,-0.202089,381,2
0.00265222,0.0096723,0.99995,-4.3125,2.30625,-0.202404,382,2
0.00233345,0.00925867,0.999954,-4.5,2.30625,-0.201816,383,2
0.00203889,0.00860004,0.999961,-4.3125,2.20714,-0.201268,384,2
0.00107879,0.00588981,0.999982,-4.5,2.20714,-0.200983,385,2
-0.00226776,-0.00505665,0.999985,-3.5625,2.30625,-0.20275,386,2
-0.000854435,-0.00104099,0.999999,-3.75,2.30625,-0.203114,387,2
0.000209302,0.000957272,1,-3.5625,2.20714,-0.202881,388,2
0.0016436,0.00549808,0.999984,-3.75,2.20714,-0.202659,389,2
-0.000247709,-0.00545802,0.999985,-2.8125,2.30625,-0.201226,390,2
-0.000883532,-0.00654214,0.999978,-3,2.30625,-0.201319,391,2
-0.0007961,-0.00739879,0.999972,-2.8125,2.20714,-0.202258,392,2
-0.00103853,-0.00800713,0.999967,-3,2.20714,-0.202406,393,2
0.000953635,-0.000555694,0.999999,-2.0625,2.30625,-0.201775,394,2
0.00113897,-0.00152981,0.999998,-2.25,2.30625,-0.201541,395,2
0.000327876,-0.00247647,0.999997,-2.0625,2.20714,-0.202271,396,2
0.000437877,-0.00369523,0.999993,-2.25,2.20714,-0.202192,397,2
-0.00120415,0.000342305,0.999999,-1.3125,2.30625,-0.201872,398,2
-0.000657704,0.000607254,1,-1.5,2.30625,-0.202036,399,2
-0.00113781,8.98357e-05,0.999999,-1.3125,2.20714,-0.201769,400,2
-0.000885393,6.89187e-06,1,-1.5,2.20714,-0.202005,401,2
8.24917e-05,0.00297976,0.999996,-0.5625,2.30625,-0.201253,402,2
-0.000159052,0.0022343,0.999998,-0.75,2.30625,-0.20128,403,2
-6.39889e-05,0.000557387,1,-0.5625,2.20714,-0.201189,404,2
-0.000418584,0.000201474,1,-0.75,2.20714,-0.201219,405,2
0.000139911,0.00250023,0.999997,-7.125,2.80179,-0.201622,406,2
0.000157959,0.0016965,0.999999,-7.5,2.80179,-0.201644,407,2
0.000130799,-0.00103868,0.999999,-7.125,2.60357,-0.201165,408,2
-0.000176264,-0.000748959,1,-7.5,2.60357,-0.201259,409,2
1.52126e-05,0.00213123,0.999998,-6.375,2.80179,-0.201583,410,2
6.98035e-05,0.00248912,0.999997,-6.75,2.80179,-0.201601,411,2
0.000212411,-0.00159716,0.999999,-6.375,2.60357,-0.20146,412,2
0.000311354,-0.00138888,0.999999,-6.75,2.60357,-0.201297,413,2
0.000207616,4.71103e-05,1,-5.625,2.80179,-0.201627,414,2
7.98971e-05,0.00148131,0.999999,-6,2.80179,-0.20157,415,2
0.000614305,-0.000510565,1,-5.625,2.60357,-0.201837,416,2
0.000245042,-0.00126847,0.999999,-6,2.60357,-0.201584,417,2
0.0021266,-0.00831773,0.999963,-4.91315,2.70268,-0.202543,418,2
0.000265116,-0.00468888,0.999989,-5.22287,2.78744,-0.201809,419,2
0.00209771,-0.00546104,0.999983,-5.21614,2.62147,-0.202258,420,2
0.00025968,-0.00788607,0.999969,-4.89913,2.78903,-0.201609,421,2
0.00295775,-0.00715985,0.99997,-4.92063,2.62769,-0.203042,422,2
0.00137244,-2.22049e-05,0.999999,-5.25,2.60357,-0.202293,423,2
-0.0012986,-0.00334,0.999994,-5.25,2.80179,-0.201758,424,2
0.00267373,-0.000840927,0.999996,-4.875,2.60357,-0.203357,425,2
0.00165135,-0.00892964,0.999959,-4.875,2.70268,-0.202659,426,2
0.000479283,-0.00907473,0.999959,-4.875,2.80179,-0.201532,427,2
-0.00249264,-0.00700475,0.999972,-4.3125,2.70268,-0.201771,428,2
-0.00211563,-0.00965037,0.999951,-4.5,2.70268,-0.202288,429,2
-0.00338477,-0.00692591,0.99997,-4.3125,2.60357,-0.202566,430,2
-0.00229938,-0.00567875,0.999981,-4.5,2.60357,-0.203198,431,2
0.00150309,0.00492528,0.999987,-3.5625,2.70268,-0.201208,432,2
0.000352469,0.00309768,0.999995,-3.75,2.70268,-0.201064,433,2
0.000323891,0.000751768,1,-3.5625,2.60357,-0.201043,434,2
-0.00076352,-0.00149213,0.999999,-3.75,2.60357,-0.201078,435,2
9.67103e-06,0.000963372,1,-2.8125,2.70268,-0.203104,436,2
0.00135897,0.00288616,0.999995,-3,2.70268,-0.202916,437,2
0.000538562,0.00943196,0.999955,-2.8125,2.60357,-0.202131,438,2
0.00143824,0.00917112,0.999957,-3,2.60357,-0.201975,439,2
-0.00138912,-0.000483211,0.999999,-2.0625,2.70268,-0.201281,440,2
-0.00258528,-0.00112515,0.999996,-2.25,2.70268,-0.201733,441,2
-0.000986563,-0.00224696,0.999997,-2.0625,2.60357,-0.201223,442,2
-0.00165552,0.000366602,0.999999,-2.25,2.60357,-0.201475,443,2
0.00148189,-0.00125663,0.999998,-1.3125,2.70268,-0.201265,444,2
0.000840941,-3.19428e-05,1,-1.5,2.70268,-0.201075,445,2
0.00195142,-0.00204738,0.999996,-1.3125,2.60357,-0.201725,446,2
0.00114552,-0.00255082,0.999996,-1.5,2.60357,-0.201331,447,2
-0.000554456,-0.004598,0.999989,-0.5625,2.70268,-0.202372,448,2
0.000538793,-0.00525661,0.999986,-0.75,2.70268,-0.202279,449,2
-0.00122716,-0.00112722,0.999999,-0.5625,2.60357,-0.202564,450,2
0.000209992,-0.00126864,0.999999,-0.75,2.60357,-0.202708,451,2
-0.0125929,0.0461285,0.998856,-6.375,0.423214,-0.194263,452,2
-0.0101204,0.0181257,0.999784,-6.75,0.423214,-0.198968,453,2
-0.0284942,0.0748763,0.996786,-6.375,0.225,-0.186674,454,2
-0.0184674,0.0376079,0.999122,-6.75,0.225,-0.19708,455,2
-0.0105456,0.073345,0.997251,-5.625,0.314687,-0.175,456,2
-0.015576,0.0713006,0.997333,-6,0.423214,-0.187345,457,2
-0.0260145,0.0696126,0.997235,-6,0.233279,-0.175,458,2
-0.00493106,0.0881653,0.996094,-5.625,0.423214,-0.18267,459,2
0.0222245,0.119865,0.992541,-4.95272,0.324107,-0.180181,460,2
0.00783954,0.0807452,0.996704,-5.25,0.322517,-0.175,461,2
0.0100461,0.176953,0.984168,-4.875,0.2836,-0.175,462,2
0.0224457,0.0855116,0.996084,-5.17198,0.381974,-0.180201,463,2
0.0268395,0.101865,0.994436,-4.99532,0.359617,-0.183021,464,2
-0.0013516,0.0859746,0.996296,-5.25,0.423214,-0.181882,465,2
0.0171672,0.147742,0.988877,-4.875,0.324107,-0.182062,466,2
0.0220537,0.0490439,0.998553,-4.875,0.423214,-0.192344,467,2
0.0264767,0.148378,0.988576,-4.33849,0.225,-0.175,468,2
0.0146343,0.133739,0.990909,-4.5,0.324107,-0.187375,469,2
0.023217,0.174591,0.984367,-4.5,0.250951,-0.175,470,2
0.0317397,0.12209,0.992011,-4.3125,0.225,-0.175681,471,2
0.0129109,0.104779,0.994412,-4.3125,0.324107,-0.18945,472,2
-0.000687012,0.0555175,0.998457,-3.5625,0.324107,-0.193061,473,2
0.0022721,0.0559168,0.998433,-3.75,0.324107,-0.192925,474,2
-0.00101838,0.00980552,0.999951,-3.5625,0.225,-0.188954,475,2
0.00638787,0.0152143,0.999864,-3.75,0.225,-0.1884,476,2
0.00288055,0.0614706,0.998105,-2.90625,0.274554,-0.185596,477,2
0.00387819,0.0519414,0.998643,-3,0.274554,-0.18544,478,2
0.00316706,-0.0424676,0.999093,-2.90625,0.225,-0.185166,479,2
-0.0041329,-0.048513,0.998814,-3,0.225,-0.185333,480,2
0.000636198,0.0444143,0.999013,-2.15625,0.274554,-0.187817,481,2
0.000918503,0.0458739,0.998947,-2.25,0.274554,-0.187728,482,2
0.000820348,-0.0412088,0.99915,-2.15625,0.225,-0.187972,483,2
0.0013892,-0.0414302,0.99914,-2.25,0.225,-0.187855,484,2
0.00407798,-0.00453512,0.999981,-1.45312,0.249777,-0.187409,485,2
0.0035077,-0.00444711,0.999984,-1.5,0.249777,-0.187223,486,2
0.00364997,-0.067729,0.997697,-1.45312,0.225,-0.188317,487,2
0.00313345,-0.0697515,0.997559,-1.5,0.225,-0.188155,488,2
0.0164861,-0.0317139,0.999361,-0.75,0.237388,-0.194563,489,2
0.0169361,-0.0392096,0.999088,-0.75,0.225,-0.194989,490,2
0.0172586,-0.0329769,0.999307,-0.726562,0.237388,-0.194961,491,2
0.0177505,-0.0398422,0.999048,-0.726562,0.225,-0.195397,492,2
-0.000472744,-0.00685292,0.999976,-7.125,0.819643,-0.198913,493,2
-0.00111657,-0.00101478,0.999999,-7.5,0.819643,-0.19917,494,2
0.000579075,-0.00370602,0.999993,-7.125,0.621429,-0.199426,495,2
-0.000864605,-0.00267359,0.999996,-7.5,0.621429,-0.199481,496,2
-0.00713289,0.186291,0.982469,-3,0.621429,-0.198584,497,2
-0.000909476,0.173702,0.984798,-2.90625,0.621429,-0.198124,498,2
0.000264491,0.129349,0.991599,-2.25,0.621429,-0.197788,499,2
0.000453175,0.122062,0.992522,-2.15625,0.621429,-0.197754,500,2
0.00164465,0.147229,0.989101,-1.5,0.621429,-0.197387,501,2
0.0019813,0.142022,0.989862,-1.45312,0.621429,-0.197452,502,2
-0.00515536,0.00605782,0.999968,-7.125,1.21607,-0.198213,503,2
-0.00337362,0.00420746,0.999985,-7.5,1.21607,-0.199882,504,2
-0.00533429,-0.000758947,0.999986,-7.125,1.01786,-0.197322,505,2
-0.00326054,0.000793449,0.999994,-7.5,1.01786,-0.199235,506,2
-0.00368539,0.0119641,0.999922,-6.375,1.21607,-0.194384,507,2
-0.00483017,0.00869471,0.99995,-6.75,1.21607,-0.196176,508,2
-0.00306877,-0.0172321,0.999847,-6.375,1.01786,-0.192906,509,2
-0.00315992,-0.00999992,0.999945,-6.75,1.01786,-0.195068,510,2
-0.000689894,0.0156773,0.999877,-5.625,1.21607,-0.192735,511,2
-0.00200677,0.0144892,0.999893,-6,1.21607,-0.193238,512,2
-0.000704223,-0.0310937,0.999516,-5.625,1.01786,-0.190718,513,2
-0.00199711,-0.0260065,0.99966,-6,1.01786,-0.191387,514,2
-0.0107164,0.019288,0.999757,-5.09667,1.0989,-0.189778,515,2
-0.0011586,0.0211899,0.999775,-5.25,1.21607,-0.192617,516,2
-0.00884114,-0.0287908,0.999546,-5.25,1.01786,-0.190646,517,2
-0.00128828,0.022566,0.999745,-5.10268,1.1382,-0.190179,518,2
-0.00911278,0.0248467,0.99965,-5.03775,1.10388,-0.18915,519,2
-0.00495314,-0.0156085,0.999866,-4.875,1.01786,-0.18628,520,2
-0.00672065,0.0368534,0.999298,-5.03221,1.11696,-0.18952,521,2
-0.00100354,0.038281,0.999267,-4.875,1.11696,-0.189517,522,2
0.000720497,0.0324257,0.999474,-4.875,1.21607,-0.193447,523,2
-0.00260177,0.0349053,0.999387,-5.01863,1.14015,-0.190425,524,2
0.00058948,0.0375448,0.999295,-4.3125,1.11696,-0.189717,525,2
0.000220478,0.0383228,0.999265,-4.5,1.11696,-0.189654,526,2
0.000618132,-0.0148042,0.99989,-4.3125,1.01786,-0.186136,527,2
0.0020785,-0.0138391,0.999902,-4.5,1.01786,-0.186001,528,2
0.00213147,0.0367985,0.99932,-3.5625,1.11696,-0.190874,529,2
0.00196061,0.0370778,0.99931,-3.75,1.11696,-0.19048,530,2
0.00185974,-0.0083692,0.999963,-3.5625,1.01786,-0.187343,531,2
0.00161992,-0.0103773,0.999945,-3.75,1.01786,-0.18695,532,2
0.00300697,0.0417675,0.999123,-2.90625,1.06741,-0.190333,533,2
0.00224039,0.0416265,0.999131,-3,1.06741,-0.190119,534,2
0.00295824,0.0262414,0.999651,-2.90625,1.01786,-0.188318,535,2
0.00155748,0.0258029,0.999666,-3,1.01786,-0.188177,536,2
0.00294311,0.0340364,0.999416,-2.15625,1.06741,-0.192454,537,2
0.00280906,0.0349077,0.999387,-2.25,1.06741,-0.192185,538,2
0.00334131,0.0232076,0.999725,-2.15625,1.01786,-0.190884,539,2
0.00322575,0.02372,0.999713,-2.25,1.01786,-0.190569,540,2
0.00343076,0.0273967,0.999619,-1.42812,1.02942,-0.194167,541,2
0.00387805,0.0248523,0.999684,-1.40625,1.01786,-0.193902,542,2
0.00236694,0.0217749,0.99976,-1.42567,1.05715,-0.194822,543,2
0.00438016,0.0220051,0.999748,-1.40625,1.06741,-0.19505,544,2
0.00638315,0.0262196,0.999636,-1.47736,1.02982,-0.193963,545,2
0.00427943,0.0236153,0.999712,-1.5,1.06741,-0.194695,546,2
0.00391488,0.025655,0.999663,-1.5,1.01786,-0.193489,547,2
0.00490403,0.020663,0.999774,-1.47978,1.05673,-0.194609,548,2
0.00426374,0.0276024,0.99961,-1.45312,1.02963,-0.194062,549,2
0.00444908,0.0259587,0.999653,-1.45312,1.01786,-0.193692,550,2
0.00415719,0.0185689,0.999819,-0.664182,1.02205,-0.197885,551,2
0.00455806,0.0145885,0.999883,-0.65625,1.01786,-0.197829,552,2
0.00282411,0.0120081,0.999924,-0.661937,1.0644,-0.198483,553,2
0.00499866,0.00988087,0.999939,-0.65625,1.06741,-0.19852,554,2
0.00769946,0.0173177,0.99982,-0.740567,1.02284,-0.197485,555,2
0.00525177,0.0116223,0.999919,-0.75,1.06741,-0.198089,556,2
0.00481387,0.0160791,0.999859,-0.75,1.01786,-0.197321,557,2
0.00597352,0.0107702,0.999924,-0.742894,1.06365,-0.198105,558,2
0.00529032,0.0187213,0.999811,-0.703125,1.02245,-0.197682,559,2
0.00549223,0.0158173,0.99986,-0.703125,1.01786,-0.197577,560,2
-0.00304011,0.00701459,0.999971,-7.125,1.41429,-0.19977,561,2
-0.00252314,0.0108209,0.999938,-6.75,1.41429,-0.198721,562,2
-0.00124531,0.00740286,0.999972,-6.375,1.6125,-0.199766,563,2
-0.00215247,0.0149327,0.999886,-6.375,1.41429,-0.197824,564,2
-8.81191e-05,0.0091506,0.999958,-5.625,1.6125,-0.199269,565,2
-0.000561106,0.00841562,0.999964,-6,1.6125,-0.199425,566,2
-0.000390406,0.016455,0.999865,-5.625,1.41429,-0.197037,567,2
-0.00107446,0.0156519,0.999877,-6,1.41429,-0.197276,568,2
0.00117811,0.0127725,0.999918,-5.20971,1.43558,-0.197314,569,2
0.00161316,0.0109456,0.999939,-5.25,1.6125,-0.199302,570,2
0.00194908,0.01504,0.999885,-5.25,1.41429,-0.196974,571,2
0.00143409,0.00976376,0.999951,-5.239,1.60669,-0.199267,572,2
7.39151e-05,0.0130078,0.999915,-4.91309,1.43442,-0.197461,573,2
-9.78574e-05,0.0134164,0.99991,-4.875,1.41429,-0.197182,574,2
-0.000502697,0.0122709,0.999925,-4.89883,1.51339,-0.198411,575,2
-0.000374961,0.0123999,0.999923,-4.875,1.51339,-0.19838,576,2
0.000609392,0.0117901,0.99993,-4.875,1.6125,-0.199639,577,2
-0.000168563,0.0114243,0.999935,-4.88085,1.60941,-0.19961,578,2
0.00117815,0.0142914,0.999897,-4.3125,1.51339,-0.199029,579,2
0.00134073,0.0141993,0.999898,-4.5,1.51339,-0.198753,580,2
0.00110241,0.0154193,0.999881,-4.3125,1.41429,-0.197582,581,2
0.000791691,0.0145795,0.999893,-4.5,1.41429,-0.19741,582,2
-3.3436e-05,0.0100314,0.99995,-3.5625,1.51339,-0.199475,583,2
0.000257179,0.0113339,0.999936,-3.75,1.51339,-0.199456,584,2
0.000683036,0.0126795,0.999919,-3.5625,1.41429,-0.198362,585,2
0.000920678,0.0139582,0.999902,-3.75,1.41429,-0.198216,586,2
0.000444191,0.00670513,0.999977,-2.90625,1.46384,-0.199016,587,2
-0.00192237,0.00717023,0.999972,-3,1.46384,-0.198985,588,2
0.000677969,0.00631429,0.99998,-2.90625,1.41429,-0.198721,589,2
-0.000909431,0.00579517,0.999983,-3,1.41429,-0.198663,590,2
0.00115031,0.00411751,0.999991,-2.15625,1.46384,-0.199784,591,2
0.00117293,0.00435421,0.99999,-2.25,1.46384,-0.199674,592,2
0.00127698,0.00477453,0.999988,-2.15625,1.41429,-0.199553,593,2
0.00127608,0.0049762,0.999987,-2.25,1.41429,-0.199434,594,2
-0.0219052,0.110883,0.993592,-6,0.225,-0.174382,595,2
-0.00384731,0.0782928,0.996923,-5.625,0.225,-0.167809,596,2
-0.00098666,0.142915,0.989734,-5.19201,0.255654,-0.171134,597,2
-0.0056,0.0911077,0.995825,-5.25,0.225,-0.167488,598,2
-0.00176089,0.206449,0.978456,-4.94985,0.264566,-0.17001,599,2
0.00267006,0.131275,0.991342,-4.875,0.225,-0.164288,600,2
0.0279316,0.146029,0.988886,-4.5,0.225,-0.170613,601,2
0.0163266,-0.0163565,0.999733,0,0.00703125,-0.23961,602,2
0.0159786,-0.0082257,0.999839,0,0,-0.239669,603,2
0.0148414,-0.0156682,0.999767,0.01875,0.00703125,-0.239904,604,2
0.0144401,-0.00779789,0.999865,0.01875,0,-0.239959,605,2
0.0130287,-0.130812,0.991322,0,0.237388,-0.213183,606,2
0.0145847,-0.139362,0.990134,0,0.225,-0.214752,607,2
0.0123021,-0.133984,0.990907,0.01875,0.237388,-0.213418,608,2
0.0137931,-0.142808,0.989654,0.01875,0.225,-0.215026,609,2
-0.000655927,-0.0191522,0.999816,0.0375,0.646205,-0.203187,610,2
-0.000241753,-0.0184551,0.99983,0,0.646205,-0.203206,611,2
0.00120255,-0.019005,0.999819,0.0375,0.621429,-0.203663,612,2
-0.000101619,-0.0109194,0.99994,0,0.621429,-0.203654,613,2
0.00563101,0.0165275,0.999847,0.0715988,1.06516,-0.201134,614,2
-0.000385633,-0.00177186,0.999998,0.00175554,1.01902,-0.200585,615,2
0.00269592,-0.00667062,0.999974,0.0375,1.01921,-0.200683,616,2
-0.00532808,0.0143427,0.999883,0.00283421,1.06554,-0.200945,617,2
0.0110567,0.00200472,0.999937,0.0726755,1.01939,-0.200775,618,2
0.000766367,-0.000987342,0.999999,0.075,1.01786,-0.200806,619,2
0.00447788,0.0135396,0.999898,0.075,1.06741,-0.20122,620,2
0.000741949,-0.00181157,0.999998,0,1.01786,-0.200599,621,2
0.00416844,0.0141957,0.999891,0,1.06741,-0.200999,622,2
0.00270178,-0.00601152,0.999978,0.0375,1.01786,-0.200705,623,2
-0.00166395,0.00398177,0.999991,0.075,1.46384,-0.201066,624,2
-0.00174524,0.00481455,0.999987,0,1.46384,-0.201195,625,2
-0.00117676,0.00236456,0.999996,0.075,1.41429,-0.200967,626,2
-0.00131387,0.00308249,0.999994,0,1.41429,-0.201066,627,2
0.000542626,-0.00538091,0.999985,0.15,1.90982,-0.201601,628,2
0.000705951,-0.00485951,0.999988,0,1.90982,-0.201456,629,2
0.000411535,-0.000979546,0.999999,0.15,1.81071,-0.202274,630,2
0.000370479,-0.00203302,0.999998,0,1.81071,-0.202183,631,2
-0.000512152,0.00227087,0.999997,0.15,2.30625,-0.201414,632,2
5.47597e-05,0.00280063,0.999996,0,2.30625,-0.201411,633,2
-0.000406719,0.000943571,0.999999,0.15,2.20714,-0.201271,634,2
8.56551e-05,0.000985771,1,0,2.20714,-0.201294,635,2
-0.000473393,-0.000848398,1,0.15,2.70268,-0.201199,636,2
-0.00135605,-0.000736156,0.999999,0,2.70268,-0.201378,637,2
-0.000204675,-0.00108814,0.999999,0.15,2.60357,-0.2012,638,2
-0.00115978,-0.0011192,0.999999,0,2.60357,-0.201253,639,2
-0.127889,-0.00283436,0.991784,0.6,0.00703125,-0.224063,640,2
-0.127921,-0.00206198,0.991782,0.6,0,-0.224081,641,2
-0.11821,-0.00193007,0.992987,0.625521,0.00703125,-0.220917,642,2
-0.116927,-0.000803293,0.99314,0.625521,0,-0.220923,643,2
-0.00233893,-0.00103191,0.999997,1.46771,0.0140625,-0.208841,644,2
-0.00218809,-0.00105699,0.999997,1.41667,0.0140625,-0.208957,645,2
-0.002322,-0.000475776,0.999997,1.46771,0,-0.208848,646,2
-0.00216493,-0.00050474,0.999997,1.41667,0,-0.208964,647,2
-0.00277209,-0.00106317,0.999996,2.33542,0.028125,-0.206439,648,2
-0.002796,-0.00115677,0.999995,2.23333,0.028125,-0.206723,649,2
-0.00279212,-0.000527698,0.999996,2.33542,0,-0.206453,650,2
-0.00281459,-0.000599223,0.999996,2.23333,0,-0.20674,651,2
-0.00231325,-0.000944708,0.999997,3.25417,0.05625,-0.203986,652,2
-0.00252819,-0.00142353,0.999996,3.05,0.05625,-0.204497,653,2
-0.00250903,-0.000501914,0.999997,3.25417,0,-0.204011,654,2
-0.00257211,-0.000630394,0.999996,3.05,0,-0.204531,655,2
-0.0014494,-0.00311833,0.999994,4.275,0.1125,-0.201703,656,2
-0.00177317,-0.00398748,0.99999,3.86667,0.1125,-0.20246,657,2
-0.00179494,-0.000680551,0.999998,4.275,0,-0.201764,658,2
-0.0018131,-0.00417371,0.99999,3.86667,0,-0.202569,659,2
-0.00067958,-0.00068749,1,5.48655,0.00370607,-0.200412,660,2
-0.00204992,-0.000225731,0.999998,4.70732,0.218391,-0.200734,661,2
-0.00284796,-0.000972706,0.999995,4.71797,0.1125,-0.20106,662,2
-0.000446408,0.00233871,0.999997,5.4867,0.221336,-0.200407,663,2
-0.00158512,-0.00265743,0.999995,4.71615,0.00904001,-0.201004,664,2
-0.00143617,-0.00130606,0.999998,4.68333,0.225,-0.200806,665,2
-0.000278716,-0.000801386,1,5.5,0.225,-0.200401,666,2
-0.000472857,-0.00235738,0.999997,5.5,0,-0.200407,667,2
-0.00234181,-0.00179319,0.999996,4.68333,0,-0.201127,668,2
-0.00257704,-0.00237664,0.999994,4.68333,0.1125,-0.201204,669,2
-0.0757532,-0.145391,0.98647,0.6,0.225,-0.21332,670,2
-0.0749525,-0.146973,0.986297,0.611123,0.225,-0.2125,671,2
-0.0733078,-0.129156,0.988911,0.6,0.231311,-0.2125,672,2
-0.00100102,-0.0461332,0.998935,1.46771,0.249777,-0.202698,673,2
-0.000926054,-0.0465158,0.998917,1.41667,0.249777,-0.202753,674,2
-0.000960272,-0.0840701,0.996459,1.46771,0.225,-0.204202,675,2
-0.000914764,-0.0836345,0.996496,1.41667,0.225,-0.204252,676,2
-0.00071444,-0.0233961,0.999726,2.33542,0.274554,-0.201328,677,2
-0.000766671,-0.0240424,0.999711,2.23333,0.274554,-0.201398,678,2
-0.00115724,-0.0509615,0.9987,2.33542,0.225,-0.203256,679,2
-0.00118742,-0.0524785,0.998621,2.23333,0.225,-0.203374,680,2
-0.000372946,-0.00767219,0.99997,3.25417,0.324107,-0.200732,681,2
-0.000437118,-0.00863716,0.999963,3.05,0.324107,-0.20079,682,2
-0.00108968,-0.0196617,0.999806,3.25417,0.225,-0.202224,683,2
-0.00113942,-0.0220384,0.999756,3.05,0.225,-0.202457,684,2
-0.000250108,-0.00133129,0.999999,4.275,0.423214,-0.200534,685,2
0.000865363,-0.00267083,0.999996,3.86667,0.423214,-0.200602,686,2
-0.000827693,-0.00406802,0.999991,4.275,0.225,-0.201135,687,2
-0.000819093,-0.00810016,0.999967,3.86667,0.225,-0.201536,688,2
-0.00101803,0.000111248,0.999999,4.68333,0.621429,-0.200475,689,2
-2.612e-05,0.0014906,0.999999,5.48703,0.615131,-0.200397,690,2
-3.66198e-05,-0.00058345,1,5.5,0.621429,-0.200398,691,2
-0.00120712,0.00106925,0.999999,4.69757,0.614518,-0.200436,692,2
-0.000127102,-0.000447537,1,5.48694,0.231341,-0.2004,693,2
-0.00187201,-0.000957844,0.999998,4.69802,0.423214,-0.20045,694,2
-0.00103114,-0.0026233,0.999996,4.70691,0.236444,-0.200722,695,2
-0.00152843,-0.000588415,0.999999,4.68333,0.423214,-0.200494,696,2
-0.00301267,-0.0114677,0.99993,0.651042,0.646205,-0.201415,697,2
-0.00334797,-0.0119276,0.999923,0.6,0.646205,-0.201575,698,2
-0.00327587,0.00108777,0.999994,0.651042,0.621429,-0.201771,699,2
-0.00252972,-0.00538127,0.999982,0.6,0.621429,-0.201941,700,2
-2.06777e-05,-0.00796609,0.999968,1.46771,0.646205,-0.200568,701,2
-6.13048e-05,-0.00816414,0.999967,1.41667,0.646205,-0.20057,702,2
-9.82309e-05,-0.0121507,0.999926,1.46771,0.621429,-0.20086,703,2
-0.000138272,-0.012306,0.999924,1.41667,0.621429,-0.200866,704,2
7.21825e-05,-0.00249059,0.999997,2.33542,0.670982,-0.200577,705,2
7.47125e-05,-0.00269757,0.999996,2.23333,0.670982,-0.200567,706,2
-9.86503e-05,-0.0052093,0.999986,2.33542,0.621429,-0.200825,707,2
-8.74836e-05,-0.00565147,0.999984,2.23333,0.621429,-0.200834,708,2
2.18956e-06,-2.17262e-05,1,3.25417,0.720536,-0.20065,709,2
1.74435e-05,-0.000201925,1,3.05,0.720536,-0.200637,710,2
-0.000148075,-0.000618957,1,3.25417,0.621429,-0.200708,711,2
-0.00014962,-0.00100888,0.999999,3.05,0.621429,-0.200737,712,2
-0.00012798,0.000115284,1,4.275,0.819643,-0.200549,713,2
0.000449364,-0.000522132,1,3.86667,0.819643,-0.200615,714,2
-0.00012759,3.95306e-05,1,4.275,0.621429,-0.200511,715,2
0.000466646,0.000715149,1,3.86667,0.621429,-0.200579,716,2
-0.00103719,6.90107e-05,0.999999,4.68333,1.01786,-0.200512,717,2
-6.08879e-05,0.00151821,0.999999,5.48681,1.01146,-0.200404,718,2
-5.99805e-05,-0.000588063,1,5.5,1.01786,-0.200405,719,2
-0.00121551,0.0011516,0.999999,4.69863,1.01043,-0.200468,720,2
-2.1897e-05,8.40354e-07,1,5.48701,0.627734,-0.200398,721,2
-0.00179332,0.000101701,0.999998,4.69839,0.819643,-0.200461,722,2
-0.000748052,-0.00134367,0.999999,4.69759,0.628347,-0.200436,723,2
-0.0015313,7.73053e-05,0.999999,4.68333,0.819643,-0.200506,724,2
0.000929295,0.0138197,0.999904,0.695287,1.06411,-0.201664,725,2
-0.00197253,0.00120243,0.999997,0.605561,1.02056,-0.201362,726,2
-0.000474087,-0.00230354,0.999997,0.651042,1.02053,-0.201351,727,2
-0.00465774,0.0125994,0.99991,0.606985,1.06402,-0.201711,728,2
0.00362137,0.00377513,0.999986,0.696684,1.02048,-0.201322,729,2
-0.00137946,0.00307265,0.999994,0.702083,1.01786,-0.201342,730,2
0.000434616,0.0111053,0.999938,0.702083,1.06741,-0.201746,731,2
-0.000658296,0.0025555,0.999996,0.6,1.01786,-0.201387,732,2
0.00156915,0.0115411,0.999932,0.6,1.06741,-0.201802,733,2
-0.000448295,0.000166194,1,0.651042,1.01786,-0.201374,734,2
-0.000212185,-0.000916213,1,1.46771,1.01988,-0.201022,735,2
0.001204,0.01244,0.999922,1.51348,1.06485,-0.20129,736,2
-0.00308484,0.00951318,0.99995,1.42204,1.0648,-0.201315,737,2
0.00334864,0.00274189,0.999991,1.51463,1.01986,-0.201009,738,2
-0.00187668,-0.000791498,0.999998,1.42086,1.01989,-0.201026,739,2
-0.00102004,0.00185963,0.999998,1.51875,1.01786,-0.201024,740,2
0.000507387,0.00956821,0.999954,1.51875,1.06741,-0.201344,741,2
