nut,alpha.water,yPlus,k,p_rgh,p,omega,U0,U1,U2,Points0,Points1,Points2,vtkOriginalIndices,__vtkIsSelected__,vtkCompositeIndexArray
1.44042e-05,0.000637743,0,3.75664e-06,0,-1956.15,0.260797,-0.0789001,0.000731262,0,0.982813,0.547098,0,17591,0,2
5.41259e-05,0.00145917,0,6.33282e-05,0,-1956.19,1.16968,-0.0823277,-0.0172404,0,-0.796875,0.189844,0,17592,0,2
5.44304e-05,0.00145512,0,6.56834e-05,0,-1956.19,1.20641,-0.0830309,-0.0173297,0,-0.773438,0.189844,0,17593,0,2
5.60254e-05,0.00152845,0,6.77873e-05,0,-1956.19,1.20943,-0.0822488,-0.0169643,0,-0.796875,0.182812,0,17594,0,2
5.64091e-05,0.00152076,0,7.04438e-05,0,-1956.19,1.24829,-0.0828893,-0.01704,0,-0.773438,0.182812,0,17595,0,2
8.4164e-05,0.00242363,0,6.39189e-05,0,-1956.24,0.759204,-0.0813262,-0.00342048,0,-0.796875,0.559487,0,17596,0,2
8.46299e-05,0.00235863,0,6.50798e-05,0,-1956.24,0.768682,-0.0812682,-0.00304009,0,-0.773438,0.559487,0,17597,0,2
7.86762e-05,0.00218562,0,5.82715e-05,0,-1956.23,0.740234,-0.0815069,-0.00458446,0,-0.796875,0.547098,0,17598,0,2
7.87141e-05,0.00211705,0,5.88637e-05,0,-1956.23,0.747322,-0.0814768,-0.0042317,0,-0.773438,0.547098,0,17599,0,2
5.58599e-05,0.000997742,0,4.04844e-05,0,-1956.17,0.724885,-0.081903,0.00620947,0,-0.046875,0.559487,0,17600,0,2
5.57156e-05,0.000921103,0,4.30445e-05,0,-1956.16,0.772423,-0.0815702,0.00469196,0,-0.046875,0.547098,0,17601,0,2
5.45467e-05,0.000980302,0,3.90347e-05,0,-1956.17,0.715792,-0.0820034,0.0060732,0,-0.0234375,0.559487,0,17602,0,2
5.43215e-05,0.000907446,0,4.14487e-05,0,-1956.16,0.762846,-0.0816207,0.00464896,0,-0.0234375,0.547098,0,17603,0,2
5.50017e-05,0.000915186,0,4.21989e-05,0,-1956.16,0.767079,-0.0815937,0.00471846,0,-0.0351562,0.547098,0,17604,0,2
2.48993e-05,0.00066366,0,1.06684e-05,0,-1956.15,0.426906,-0.0787342,-0.00246694,0,0.5625,0.559487,0,17605,0,2
2.54737e-05,0.000644981,0,1.22555e-05,0,-1956.15,0.480561,-0.0790527,-0.0034044,0,0.5625,0.547098,0,17606,0,2
2.25046e-05,0.000635147,0,1.12129e-05,0,-1956.15,0.465649,-0.078872,-0.00331158,0,0.58125,0.547098,0,17607,0,2
2.39032e-05,0.000655502,0,9.85013e-06,0,-1956.15,0.410747,-0.0785192,-0.00262447,0,0.58125,0.559487,0,17608,0,2
2.42033e-05,0.000638856,0,1.17365e-05,0,-1956.15,0.473911,-0.0789697,-0.00337321,0,0.571875,0.547098,0,17609,0,2
0.000200121,0.0193457,0,0.000263695,0,-1957.14,1.31812,-0.0379926,-0.00323804,0,-0.703125,0.0492188,0,17610,0,2
0.000198352,0.0194027,0,0.000260839,0,-1957.14,1.3155,-0.0369686,-0.00344899,0,-0.679688,0.0492188,0,17611,0,2
0.000208173,0.0204482,0,0.000265623,0,-1957.2,1.27634,-0.035882,-0.00273251,0,-0.703125,0.0421875,0,17612,0,2
0.000206392,0.0205346,0,0.000262529,0,-1957.2,1.27237,-0.0349341,-0.00290743,0,-0.679688,0.0421875,0,17613,0,2
4.90044e-05,0.000908767,0,4.43294e-05,0,-1956.16,0.904574,-0.0853545,-0.0127366,0,-0.703125,0.311719,0,17614,0,2
4.9037e-05,0.000904322,0,4.53323e-05,0,-1956.16,0.924417,-0.0854413,-0.0126347,0,-0.679688,0.311719,0,17615,0,2
4.91507e-05,0.000937122,0,4.61491e-05,0,-1956.16,0.938908,-0.0854973,-0.0133564,0,-0.703125,0.29933,0,17616,0,2
4.91781e-05,0.000933162,0,4.72287e-05,0,-1956.16,0.960327,-0.0856511,-0.0132969,0,-0.679688,0.29933,0,17617,0,2
1.38096e-05,0.000652992,0,3.47888e-06,0,-1956.15,0.251918,-0.0799057,-0.00012379,0.000669041,1.05938,0.0492188,0,17618,0,2
1.38086e-05,0.000660288,0,3.47838e-06,0,-1956.15,0.251899,-0.0799176,-0.000124071,0.000543587,1.0849,0.0492188,0,17619,0,2
1.38092e-05,0.000653002,0,3.47841e-06,0,-1956.15,0.251891,-0.079905,-0.000104469,0.000667429,1.05938,0.0421875,0,17620,0,2
1.38083e-05,0.000660298,0,3.47795e-06,0,-1956.15,0.251874,-0.0799171,-0.000104797,0.000541819,1.0849,0.0421875,0,17621,0,2
1.41943e-05,0.000648175,0,3.66253e-06,0,-1956.15,0.258026,-0.078688,-0.0017497,0,1.05938,0.311719,0,17622,0,2
1.4089e-05,0.000655786,0,3.61472e-06,0,-1956.15,0.256561,-0.0786341,-0.00150092,0,1.0849,0.311719,0,17623,0,2
1.42e-05,0.000648383,0,3.66525e-06,0,-1956.15,0.258113,-0.0787428,-0.00196493,0,1.05938,0.29933,0,17624,0,2
1.40862e-05,0.000656009,0,3.61356e-06,0,-1956.15,0.256528,-0.0786939,-0.00167423,0,1.0849,0.29933,0,17625,0,2
6.89599e-05,0.00186596,0,0.000105858,0,-1956.21,1.53373,-0.0831395,-0.0164906,0,-0.703125,0.161719,0,17626,0,2
6.95224e-05,0.00184069,0,0.000109927,0,-1956.21,1.57974,-0.0834303,-0.0171898,0,-0.679688,0.161719,0,17627,0,2
7.53597e-05,0.00214098,0,0.000120055,0,-1956.23,1.5917,-0.081795,-0.0156327,0,-0.703125,0.154687,0,17628,0,2
7.61096e-05,0.00211198,0,0.000124774,0,-1956.23,1.63794,-0.0819096,-0.0164149,0,-0.679688,0.154687,0,17629,0,2
5.73347e-05,0.0011729,0,3.8212e-05,0,-1956.18,0.665618,-0.0817699,-0.00578232,0,-0.703125,0.509933,0,17630,0,2
5.67625e-05,0.00113389,0,3.79107e-05,0,-1956.17,0.666987,-0.0814817,-0.00535739,0,-0.679688,0.509933,0,17631,0,2
5.25244e-05,0.000997572,0,3.33592e-05,0,-1956.17,0.634604,-0.0820717,-0.00632814,0,-0.703125,0.497545,0,17632,0,2
5.20149e-05,0.000967605,0,3.30675e-05,0,-1956.17,0.635228,-0.0817672,-0.00587855,0,-0.679688,0.497545,0,17633,0,2
1.38577e-05,0.000653928,0,3.50062e-06,0,-1956.15,0.252611,-0.0798865,-0.000858378,0.00087453,1.05938,0.161719,0,17634,0,2
1.38443e-05,0.00066065,0,3.49456e-06,0,-1956.15,0.252418,-0.0799003,-0.00079267,0.000730784,1.0849,0.161719,0,17635,0,2
1.38465e-05,0.000653833,0,3.49528e-06,0,-1956.15,0.25243,-0.0798972,-0.000750028,0.000837134,1.05938,0.154687,0,17636,0,2
1.3837e-05,0.000660653,0,3.491e-06,0,-1956.15,0.252294,-0.0799083,-0.000703597,0.000698525,1.0849,0.154687,0,17637,0,2
1.41525e-05,0.000646524,0,3.64186e-06,0,-1956.15,0.257329,-0.0787916,0.000111232,0,1.05938,0.509933,0,17638,0,2
1.40862e-05,0.000654421,0,3.61179e-06,0,-1956.15,0.256405,-0.0786085,-5.11718e-06,0,1.0849,0.509933,0,17639,0,2
1.41582e-05,0.000646653,0,3.64447e-06,0,-1956.15,0.25741,-0.0787528,4.152e-05,0,1.05938,0.497545,0,17640,0,2
1.40911e-05,0.000654511,0,3.61405e-06,0,-1956.15,0.256475,-0.0785796,-5.6444e-05,0,1.0849,0.497545,0,17641,0,2
0.000198626,0.0176762,0,0.000250916,0,-1957.05,1.26367,-0.0204501,-0.00561591,0,-0.515625,0.0421875,0,17642,0,2
0.000189605,0.0165714,0,0.000248029,0,-1956.99,1.30868,-0.0219179,-0.00654006,0,-0.515625,0.0492188,0,17643,0,2
0.000196179,0.0167439,0,0.000244482,0,-1957,1.24642,-0.0172111,-0.00674907,0,-0.492188,0.0421875,0,17644,0,2
0.00018703,0.0156946,0,0.000241188,0,-1956.95,1.28982,-0.0186566,-0.00778857,0,-0.492188,0.0492188,0,17645,0,2
0.000191377,0.0161373,0,0.000242006,0,-1956.97,1.26462,-0.0176699,-0.00741263,0,-0.492188,0.0457031,0,17646,0,2
5.1985e-05,0.000927032,0,6.17814e-05,0,-1956.16,1.18828,-0.083337,-0.0117575,0,-0.515625,0.29933,0,17647,0,2
5.19119e-05,0.000892276,0,5.89743e-05,0,-1956.16,1.13588,-0.0830884,-0.0110017,0,-0.515625,0.311719,0,17648,0,2
5.33817e-05,0.000908231,0,6.63509e-05,0,-1956.16,1.24263,-0.0819596,-0.0118801,0,-0.492188,0.29933,0,17649,0,2
5.33186e-05,0.000873776,0,6.32662e-05,0,-1956.16,1.18626,-0.0817654,-0.0111151,0,-0.492188,0.311719,0,17650,0,2
5.35343e-05,0.000886601,0,6.52916e-05,0,-1956.16,1.21938,-0.0816461,-0.0115203,0,-0.492188,0.305525,0,17651,0,2
1.38984e-05,0.000691626,0,3.51938e-06,0,-1956.15,0.253221,-0.0796283,-7.79258e-05,0.00385622,0.855208,0.0492188,0,17652,0,2
1.38611e-05,0.000681416,0,3.50253e-06,0,-1956.15,0.252687,-0.0797136,-8.83465e-05,0.00302796,0.880729,0.0492188,0,17653,0,2
1.38981e-05,0.000691791,0,3.51885e-06,0,-1956.15,0.253189,-0.0796266,-6.48323e-05,0.00386564,0.855208,0.0421875,0,17654,0,2
1.38606e-05,0.000681517,0,3.50192e-06,0,-1956.15,0.252653,-0.0797123,-7.37846e-05,0.00303386,0.880729,0.0421875,0,17655,0,2
1.53412e-05,0.00065489,0,4.85327e-06,0,-1956.15,0.292202,-0.0779126,-0.00229364,0,0.855208,0.311719,0,17656,0,2
1.59607e-05,0.000652274,0,4.58118e-06,0,-1956.15,0.284277,-0.0775702,-0.00245967,0,0.880729,0.311719,0,17657,0,2
1.45173e-05,0.00065601,0,5.02891e-06,0,-1956.15,0.297698,-0.0778179,-0.00288211,0,0.855208,0.29933,0,17658,0,2
1.57935e-05,0.000653436,0,4.72883e-06,0,-1956.15,0.288446,-0.077529,-0.00301009,0,0.880729,0.29933,0,17659,0,2
0.000205669,0.0170197,0,0.000273091,0,-1957.02,1.32816,-0.0513595,-0.00408903,0,-0.890625,0.0492188,0,17660,0,2
0.000206476,0.0172871,0,0.000275514,0,-1957.03,1.33473,-0.0491205,-0.00394033,0,-0.867188,0.0492188,0,17661,0,2
0.000215778,0.0181371,0,0.000280279,0,-1957.07,1.29925,-0.0490753,-0.0035192,0,-0.890625,0.0421875,0,17662,0,2
0.000216333,0.0183832,0,0.000282104,0,-1957.09,1.30436,-0.0468264,-0.00338747,0,-0.867188,0.0421875,0,17663,0,2
4.8762e-05,0.000946058,0,3.77082e-05,0,-1956.16,0.773285,-0.0799112,-0.0106978,0,-0.890625,0.311719,0,17664,0,2
4.89835e-05,0.000939983,0,3.86727e-05,0,-1956.16,0.789481,-0.0802785,-0.010974,0,-0.867188,0.311719,0,17665,0,2
4.88131e-05,0.000972307,0,3.88558e-05,0,-1956.17,0.795986,-0.0799183,-0.0112932,0,-0.890625,0.29933,0,17666,0,2
4.90307e-05,0.000965966,0,3.9873e-05,0,-1956.17,0.813202,-0.0802276,-0.0115117,0,-0.867188,0.29933,0,17667,0,2
9.66965e-05,0.00228968,0,0.000211928,0,-1956.24,2.19024,-0.07048,-0.0176924,0,-0.515625,0.154687,0,17668,0,2
8.84257e-05,0.00193754,0,0.000191987,0,-1956.22,2.16885,-0.0743307,-0.0180493,0,-0.515625,0.161719,0,17669,0,2
0.000102065,0.00226888,0,0.000236171,0,-1956.23,2.31294,-0.0667317,-0.0177259,0,-0.492188,0.154687,0,17670,0,2
9.36163e-05,0.00191866,0,0.000216364,0,-1956.22,2.30962,-0.0709355,-0.0180419,0,-0.492188,0.161719,0,17671,0,2
9.8522e-05,0.0020739,0,0.000229648,0,-1956.22,2.33011,-0.0684657,-0.017894,0,-0.492188,0.158203,0,17672,0,2
5.09069e-05,0.000824589,0,3.35888e-05,0,-1956.16,0.659571,-0.0811862,-0.00363401,0,-0.515625,0.497545,0,17673,0,2
5.45862e-05,0.00093465,0,3.77169e-05,0,-1956.16,0.690032,-0.0810072,-0.00322641,0,-0.515625,0.509933,0,17674,0,2
5.14149e-05,0.000791775,0,3.43009e-05,0,-1956.16,0.667026,-0.0806266,-0.00356833,0,-0.492188,0.497545,0,17675,0,2
5.46401e-05,0.000892123,0,3.79999e-05,0,-1956.16,0.695019,-0.080561,-0.00314991,0,-0.492188,0.509933,0,17676,0,2
5.27015e-05,0.000830399,0,3.57297e-05,0,-1956.16,0.67787,-0.0804856,-0.00340193,0,-0.492188,0.503739,0,17677,0,2
1.43256e-05,0.000691502,0,3.71251e-06,0,-1956.15,0.259139,-0.0796279,-0.00139942,0.00396356,0.855208,0.161719,0,17678,0,2
1.42144e-05,0.000679373,0,3.6617e-06,0,-1956.15,0.257598,-0.0796664,-0.00137119,0.00323292,0.880729,0.161719,0,17679,0,2
1.41709e-05,0.000691114,0,3.64169e-06,0,-1956.15,0.256979,-0.0796401,-0.00112166,0.00389224,0.855208,0.154687,0,17680,0,2
1.40911e-05,0.000679273,0,3.60548e-06,0,-1956.15,0.255866,-0.0796883,-0.00110982,0.00315787,0.880729,0.154687,0,17681,0,2
1.48298e-05,0.000638926,0,3.95534e-06,0,-1956.15,0.266712,-0.0791925,0.00105851,0,0.855208,0.509933,0,17682,0,2
1.4691e-05,0.000639081,0,3.88966e-06,0,-1956.15,0.264759,-0.0787487,0.00101248,0,0.880729,0.509933,0,17683,0,2
1.48566e-05,0.000640213,0,3.96788e-06,0,-1956.15,0.267074,-0.0791849,0.00100015,0,0.855208,0.497545,0,17684,0,2
1.47078e-05,0.000640106,0,3.89732e-06,0,-1956.15,0.264977,-0.0787233,0.000927321,0,0.880729,0.497545,0,17685,0,2
6.0646e-05,0.00197367,0,7.08169e-05,0,-1956.22,1.1668,-0.0818478,-0.0166858,0,-0.890625,0.161719,0,17686,0,2
6.21863e-05,0.00197624,0,7.55231e-05,0,-1956.22,1.21346,-0.081443,-0.0161441,0,-0.867188,0.161719,0,17687,0,2
6.4489e-05,0.00221514,0,7.81213e-05,0,-1956.23,1.21036,-0.0816751,-0.0158729,0,-0.890625,0.154687,0,17688,0,2
6.63456e-05,0.00223744,0,8.35735e-05,0,-1956.23,1.25856,-0.0811862,-0.0153035,0,-0.867188,0.154687,0,17689,0,2
6.30784e-05,0.00159945,0,4.1485e-05,0,-1956.2,0.657249,-0.0810898,-0.00764731,0,-0.890625,0.509933,0,17690,0,2
6.24437e-05,0.00153623,0,4.12053e-05,0,-1956.2,0.65941,-0.0813781,-0.00768188,0,-0.867188,0.509933,0,17691,0,2
5.84242e-05,0.00134625,0,3.71856e-05,0,-1956.19,0.6361,-0.0811111,-0.00814908,0,-0.890625,0.497545,0,17692,0,2
5.77308e-05,0.00129273,0,3.68008e-05,0,-1956.18,0.637056,-0.0814456,-0.00820706,0,-0.867188,0.497545,0,17693,0,2
0.000132837,0.00803529,0,0.000221797,0,-1956.54,1.67009,-0.0617675,-0.00873197,0,-0.703125,0.105469,0,17694,0,2
0.000133915,0.00785248,0,0.000228287,0,-1956.53,1.70518,-0.0607193,-0.00945806,0,-0.679688,0.105469,0,17695,0,2
0.000140673,0.0094224,0,0.000229806,0,-1956.61,1.63412,-0.0583349,-0.00780859,0,-0.703125,0.0984375,0,17696,0,2
0.000141408,0.00924015,0,0.000235242,0,-1956.6,1.66413,-0.0572065,-0.0084712,0,-0.679688,0.0984375,0,17697,0,2
4.67928e-05,0.000763894,0,3.13823e-05,0,-1956.15,0.670622,-0.0839297,-0.00862211,0,-0.703125,0.410826,0,17698,0,2
4.68991e-05,0.00076029,0,3.19278e-05,0,-1956.15,0.680724,-0.0836218,-0.00821701,0,-0.679688,0.410826,0,17699,0,2
4.71338e-05,0.000777633,0,3.27404e-05,0,-1956.16,0.694577,-0.084136,-0.00906238,0,-0.703125,0.398438,0,17700,0,2
4.72375e-05,0.00077398,0,3.33423e-05,0,-1956.16,0.705788,-0.0838564,-0.00868637,0,-0.679688,0.398438,0,17701,0,2
1.38162e-05,0.000653156,0,3.48242e-06,0,-1956.15,0.252053,-0.079913,-0.000332753,0.000705439,1.05938,0.105469,0,17702,0,2
1.38143e-05,0.000660344,0,3.48157e-06,0,-1956.15,0.252026,-0.079922,-0.000329698,0.000580181,1.0849,0.105469,0,17703,0,2
1.38148e-05,0.000653095,0,3.48217e-06,0,-1956.15,0.252061,-0.0799123,-0.000298549,0.00069725,1.05938,0.0984375,0,17704,0,2
1.38132e-05,0.000660312,0,3.4814e-06,0,-1956.15,0.252035,-0.0799217,-0.000296753,0.000572362,1.0849,0.0984375,0,17705,0,2
1.41882e-05,0.000647347,0,3.65874e-06,0,-1956.15,0.257871,-0.0785772,-0.000548887,0,1.05938,0.410826,0,17706,0,2
1.41099e-05,0.000655013,0,3.62317e-06,0,-1956.15,0.25678,-0.0784645,-0.000535896,0,1.0849,0.410826,0,17707,0,2
1.41904e-05,0.000647432,0,3.6598e-06,0,-1956.15,0.257906,-0.0785687,-0.000661452,0,1.05938,0.398438,0,17708,0,2
1.41099e-05,0.000655074,0,3.62326e-06,0,-1956.15,0.256786,-0.0784643,-0.000629184,0,1.0849,0.398438,0,17709,0,2
5.10389e-05,0.00128144,0,6.0416e-05,0,-1956.18,1.18367,-0.0858391,-0.0177924,0,-0.703125,0.217969,0,17710,0,2
5.1075e-05,0.0012773,0,6.21977e-05,0,-1956.18,1.2177,-0.0863763,-0.017991,0,-0.679688,0.217969,0,17711,0,2
5.15436e-05,0.0013159,0,6.24354e-05,0,-1956.18,1.21123,-0.085759,-0.0180355,0,-0.703125,0.210938,0,17712,0,2
5.15766e-05,0.00130783,0,6.43122e-05,0,-1956.18,1.24683,-0.0863141,-0.0182671,0,-0.679688,0.210938,0,17713,0,2
1.441e-05,0.000651981,0,3.75789e-06,0,-1956.15,0.260755,-0.0795448,-0.00332972,0.00167016,1.05938,0.217969,0,17714,0,2
1.41282e-05,0.000658831,0,3.6283e-06,0,-1956.15,0.2568,-0.0795788,-0.00275084,0.00140092,1.0849,0.217969,0,17715,0,2
1.43292e-05,0.000652691,0,3.71945e-06,0,-1956.15,0.259544,-0.0796233,-0.00268715,0.00152875,1.05938,0.210938,0,17716,0,2
1.40916e-05,0.000659242,0,3.61048e-06,0,-1956.15,0.256205,-0.0796565,-0.00223753,0.0012843,1.0849,0.210938,0,17717,0,2
0.000143013,0.00798619,0,0.000256961,0,-1956.54,1.79737,-0.0394205,-0.0130523,0,-0.515625,0.0984375,0,17718,0,2
0.000138529,0.00698062,0,0.000259241,0,-1956.48,1.87196,-0.042808,-0.0138785,0,-0.515625,0.105469,0,17719,0,2
0.000142303,0.00769164,0,0.000254804,0,-1956.52,1.79085,-0.0355545,-0.0140586,0,-0.492188,0.0984375,0,17720,0,2
0.000138607,0.00675588,0,0.000259633,0,-1956.47,1.87343,-0.0387985,-0.0147207,0,-0.492188,0.105469,0,17721,0,2
0.000140368,0.0071739,0,0.000257032,0,-1956.49,1.83122,-0.0367804,-0.0144959,0,-0.492188,0.101953,0,17722,0,2
5.03467e-05,0.000763498,0,4.16196e-05,0,-1956.15,0.826528,-0.08193,-0.00663625,0,-0.515625,0.398438,0,17723,0,2
5.00104e-05,0.000751171,0,3.95589e-05,0,-1956.15,0.790889,-0.0818405,-0.00614553,0,-0.515625,0.410826,0,17724,0,2
5.16969e-05,0.000748378,0,4.4255e-05,0,-1956.15,0.855836,-0.080952,-0.00670569,0,-0.492188,0.398438,0,17725,0,2
5.13518e-05,0.000736393,0,4.2008e-05,0,-1956.15,0.817845,-0.080906,-0.0062086,0,-0.492188,0.410826,0,17726,0,2
5.17008e-05,0.000739691,0,4.34074e-05,0,-1956.15,0.839441,-0.0807584,-0.00647038,0,-0.492188,0.404632,0,17727,0,2
1.39146e-05,0.000690976,0,3.52682e-06,0,-1956.15,0.253461,-0.0796479,-0.000278347,0.00377091,0.855208,0.105469,0,17728,0,2
1.3878e-05,0.000679838,0,3.51028e-06,0,-1956.15,0.252939,-0.0797259,-0.000297108,0.00298756,0.880729,0.105469,0,17729,0,2
1.39094e-05,0.000690969,0,3.52502e-06,0,-1956.15,0.253426,-0.0796453,-0.000235245,0.00377832,0.855208,0.0984375,0,17730,0,2
1.38731e-05,0.000680278,0,3.50861e-06,0,-1956.15,0.252907,-0.0797249,-0.000253812,0.00298802,0.880729,0.0984375,0,17731,0,2
1.52194e-05,0.000646699,0,4.1406e-06,0,-1956.15,0.272046,-0.0787366,0.000303826,0,0.855208,0.410826,0,17732,0,2
1.49798e-05,0.000645255,0,4.02547e-06,0,-1956.15,0.268711,-0.0782344,0.00010681,0,0.880729,0.410826,0,17733,0,2
1.53122e-05,0.000647608,0,4.18544e-06,0,-1956.15,0.273324,-0.0786413,0.00011593,0,0.855208,0.398438,0,17734,0,2
1.50509e-05,0.000645969,0,4.05939e-06,0,-1956.15,0.269693,-0.0781426,-8.85165e-05,0,0.880729,0.398438,0,17735,0,2
0.000111324,0.00681667,0,0.00015562,0,-1956.48,1.39743,-0.0725753,-0.00918504,0,-0.890625,0.105469,0,17736,0,2
0.000114688,0.00715504,0,0.000164042,0,-1956.49,1.42995,-0.0708278,-0.00880715,0,-0.867188,0.105469,0,17737,0,2
0.000121579,0.00793788,0,0.000170966,0,-1956.53,1.40588,-0.0701502,-0.00839555,0,-0.890625,0.0984375,0,17738,0,2
0.000124799,0.0082993,0,0.00017905,0,-1956.55,1.43446,-0.0682738,-0.00807466,0,-0.867188,0.0984375,0,17739,0,2
4.78771e-05,0.00080327,0,2.97108e-05,0,-1956.16,0.620565,-0.0808338,-0.0086239,0,-0.890625,0.410826,0,17740,0,2
4.7838e-05,0.000797079,0,2.9989e-05,0,-1956.16,0.626885,-0.0813311,-0.00889918,0,-0.867188,0.410826,0,17741,0,2
4.79067e-05,0.000812785,0,3.03992e-05,0,-1956.16,0.634541,-0.0806896,-0.0086905,0,-0.890625,0.398438,0,17742,0,2
4.794e-05,0.000807579,0,3.07906e-05,0,-1956.16,0.642261,-0.0811919,-0.00899639,0,-0.867188,0.398438,0,17743,0,2
5.40909e-05,0.00125241,0,8.8813e-05,0,-1956.18,1.64144,-0.0845886,-0.0176969,0,-0.515625,0.210938,0,17744,0,2
5.34301e-05,0.0012496,0,8.47379e-05,0,-1956.18,1.58563,-0.0845687,-0.0172914,0,-0.515625,0.217969,0,17745,0,2
5.51679e-05,0.00123605,0,9.60783e-05,0,-1956.18,1.74103,-0.0828351,-0.0179169,0,-0.492188,0.210938,0,17746,0,2
5.45079e-05,0.00123285,0,9.14567e-05,0,-1956.18,1.67742,-0.0828485,-0.0175519,0,-0.492188,0.217969,0,17747,0,2
5.49197e-05,0.00123155,0,9.43718e-05,0,-1956.18,1.71802,-0.0825628,-0.0177922,0,-0.492188,0.214453,0,17748,0,2
1.02984e-05,0.000685883,0,6.58238e-06,0,-1956.15,0.353681,-0.078801,-0.00867623,0.00622251,0.855208,0.217969,0,17749,0,2
1.19851e-05,0.000677503,0,6.06777e-06,0,-1956.15,0.330544,-0.0787818,-0.00782335,0.00521089,0.880729,0.217969,0,17750,0,2
1.11019e-05,0.000692277,0,6.39187e-06,0,-1956.15,0.346058,-0.0790649,-0.00672241,0.00574519,0.855208,0.210938,0,17751,0,2
1.31512e-05,0.000681583,0,5.90428e-06,0,-1956.15,0.324818,-0.0790276,-0.00613946,0.00484269,0.880729,0.210938,0,17752,0,2
4.96801e-05,0.00127157,0,4.72058e-05,0,-1956.18,0.950143,-0.0811011,-0.0174436,0,-0.890625,0.217969,0,17753,0,2
4.99613e-05,0.00126735,0,4.87502e-05,0,-1956.18,0.975698,-0.0809509,-0.0171416,0,-0.867188,0.217969,0,17754,0,2
4.99639e-05,0.00131502,0,4.82453e-05,0,-1956.18,0.965534,-0.0812482,-0.0178454,0,-0.890625,0.210938,0,17755,0,2
5.02929e-05,0.00131036,0,4.993e-05,0,-1956.18,0.992704,-0.0810677,-0.0175009,0,-0.867188,0.210938,0,17756,0,2
0.000194062,0.0188841,0,0.000255181,0,-1957.11,1.31548,-0.0329819,-0.00445294,0,-0.609375,0.0492188,0,17757,0,2
0.000193153,0.0184574,0,0.000254273,0,-1957.09,1.31699,-0.0310066,-0.00484887,0,-0.585938,0.0492188,0,17758,0,2
0.000202478,0.0200969,0,0.000257051,0,-1957.18,1.26996,-0.0312151,-0.00377542,0,-0.609375,0.0421875,0,17759,0,2
0.000201783,0.0196688,0,0.000256449,0,-1957.16,1.27136,-0.0293384,-0.00411814,0,-0.585938,0.0421875,0,17760,0,2
4.97179e-05,0.000893644,0,4.96384e-05,0,-1956.16,0.998325,-0.0843863,-0.0118595,0,-0.609375,0.311719,0,17761,0,2
5.01378e-05,0.000891761,0,5.15606e-05,0,-1956.16,1.02828,-0.0838599,-0.0115652,0,-0.585938,0.311719,0,17762,0,2
4.98262e-05,0.00092426,0,5.18107e-05,0,-1956.16,1.03975,-0.0847088,-0.0126014,0,-0.609375,0.29933,0,17763,0,2
5.02338e-05,0.000923099,0,5.38542e-05,0,-1956.16,1.07198,-0.0841822,-0.0123157,0,-0.585938,0.29933,0,17764,0,2
0.000201189,0.0164131,0,0.000259376,0,-1956.98,1.28951,-0.0577314,-0.00413059,0,-0.960938,0.0492188,0,17765,0,2
0.000211646,0.0175596,0,0.000267541,0,-1957.04,1.26438,-0.0555164,-0.00358565,0,-0.960938,0.0421875,0,17766,0,2
4.81195e-05,0.00095247,0,3.51552e-05,0,-1956.16,0.73056,-0.0810929,-0.0106872,0,-0.960938,0.311719,0,17767,0,2
4.82138e-05,0.000980474,0,3.62166e-05,0,-1956.17,0.751147,-0.0813355,-0.0114804,0,-0.960938,0.29933,0,17768,0,2
7.40342e-05,0.00181654,0,0.000130946,0,-1956.21,1.76676,-0.0821789,-0.0185846,0,-0.609375,0.161719,0,17769,0,2
7.68209e-05,0.00183209,0,0.000142389,0,-1956.21,1.85133,-0.0808006,-0.0186369,0,-0.585938,0.161719,0,17770,0,2
8.12432e-05,0.00210596,0,0.000147924,0,-1956.23,1.81901,-0.0799128,-0.0180511,0,-0.609375,0.154687,0,17771,0,2
8.4312e-05,0.0021378,0,0.000160274,0,-1956.23,1.89916,-0.0781876,-0.0181543,0,-0.585938,0.154687,0,17772,0,2
5.5499e-05,0.00103399,0,3.74712e-05,0,-1956.17,0.6742,-0.0806616,-0.00429206,0,-0.609375,0.509933,0,17773,0,2
5.52069e-05,0.00100577,0,3.74598e-05,0,-1956.17,0.677562,-0.0805284,-0.00402496,0,-0.585938,0.509933,0,17774,0,2
5.10805e-05,0.000893155,0,3.27953e-05,0,-1956.16,0.64161,-0.0808664,-0.00472741,0,-0.609375,0.497545,0,17775,0,2
5.09417e-05,0.000872942,0,3.28849e-05,0,-1956.16,0.645159,-0.080709,-0.00443114,0,-0.585938,0.497545,0,17776,0,2
5.75072e-05,0.00194174,0,6.08924e-05,0,-1956.22,1.05835,-0.0839862,-0.0176888,0,-0.960938,0.161719,0,17777,0,2
6.06869e-05,0.00213506,0,6.66902e-05,0,-1956.23,1.09826,-0.0838256,-0.0168004,0,-0.960938,0.154687,0,17778,0,2
6.45772e-05,0.00178739,0,4.18531e-05,0,-1956.21,0.647797,-0.080729,-0.00736476,0,-0.960938,0.509933,0,17779,0,2
6.01442e-05,0.00150667,0,3.79056e-05,0,-1956.19,0.629936,-0.0806714,-0.00786546,0,-0.960938,0.497545,0,17780,0,2
1.38204e-05,0.000651979,0,3.48402e-06,0,-1956.15,0.252093,-0.0798383,-0.000108789,0.00154715,0.957292,0.0492188,0,17781,0,2
